algoritmo,retorno,risco,sharpe,score_esg,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ITSA4.SA,ABEV3.SA,WEGE3.SA,RENT3.SA,SUZB3.SA,GGBR4.SA,CSNA3.SA,CMIG4.SA,EQTL3.SA,RADL3.SA,LREN3.SA,B3SA3.SA,PRIO3.SA,HAPV3.SA,TOTS3.SA,RAIL3.SA,SBSP3.SA,VIVT3.SA,KLBN11.SA
NSGA2,0.18242316929593203,0.14940178484736236,1.2210240291460122,65.7447772725435,0.13422673984243075,0.02539273700351844,0.12275459601424576,0.0,0.012002854569178635,0.037821990443404264,0.04749313894986935,0.0847690850456344,0.0,0.06635091867441623,0.0,0.0,0.02706469421916774,0.047993922671085695,0.0,0.0,0.0,0.07417976232302971,0.0,0.0,0.0,0.07428702384210306,0.12735237332264077,0.1183101630792751
NSGA2,0.16635748830508412,0.1465693156728034,1.1350089719764755,69.61556425057508,0.135910735687385,0.02894493902593929,0.12544140190311354,0.0003673318443715136,0.014142536937938821,0.039505986288358476,0.04917713479482356,0.08645308089058862,0.0003673318443715136,0.10318573808908227,0.0003673318443715136,0.0003673318443715136,0.02874869006412195,0.04885451862907012,0.005662255120423992,0.0003673318443715136,0.0003673318443715136,0.006778261564064971,0.0003673318443715136,0.0003673318443715136,0.0003673318443715136,0.07597101968705727,0.1290630277713594,0.11885468694732912
NSGA2,0.2060975687286675,0.18221938534877263,1.131040851302354,76.83341754793545,0.017090279884072388,0.00040034439493485507,0.19350157939270363,0.003040127104965788,0.0126880897173889,0.10642993571617304,0.00040034439493485507,0.13597329445932063,0.00040034439493485507,0.00040034439493485507,0.0012885640885596877,0.001128969412868299,0.11680847705074256,0.03116475692235985,0.0074919892701373406,0.00040034439493485507,0.055256786393617544,0.0065201717475066095,0.00040034439493485507,0.00040034439493485507,0.00040034439493485507,0.1821904651684722,0.1257943883920485,0.0004293701195842487
NSGA2,0.2101997417607969,0.1810831542793034,1.1607912541471634,73.40975176130033,0.00913920586895615,1.7668488791668877e-05,0.1589773640547495,0.08615340738193299,1.7668488791668877e-05,0.06294799836001454,1.7668488791668877e-05,0.12883284753689472,1.7668488791668877e-05,0.0003232675735209586,1.7668488791668877e-05,1.7668488791668877e-05,0.11304364125142141,1.7668488791668877e-05,1.7668488791668877e-05,7.156476877181403e-06,0.0447326314269735,0.09741428476117238,1.7668488791668877e-05,1.7668488791668877e-05,1.7668488791668877e-05,0.18587336593664505,0.112283964869624,7.651112450923914e-05
NSGA2,0.25387440820400986,0.17501360012500655,1.4505981707860165,63.26095577583564,0.17021370347565903,0.0006811801557910355,0.15967313670129732,0.0006811801557910355,0.0006811801557910355,0.08100519618469006,0.0006811801557910355,0.08263451808663934,0.0006811801557910355,0.0006811801557910355,0.0006811801557910355,0.0006811801557910355,0.09092869482671163,0.0006811801557910355,0.0006811801557910355,0.0006811801557910355,0.0006811801557910355,0.09702438657681618,0.0006811801557910355,0.0006811801557910355,0.0006811801557910355,0.19325418505548114,0.11436729660004886,0.0006811801557910355
NSGA2,0.1488607581154,0.16443885581586712,0.9052651052381991,83.49354670592956,0.00010098008471386996,0.00010098008471386996,0.17484330918726423,0.06572437558531859,0.00010098008471386996,0.03594277263129095,0.00010098008471386996,0.13417678577544626,0.00010098008471386996,0.1050290776647737,0.00010098008471386996,0.00010098008471386996,0.004409286832158827,0.00037186752406423597,0.00010098008471386996,0.00010098008471386996,0.005154661407161626,0.00010098008471386996,0.00010098008471386996,0.05871092766697389,0.00010098008471386996,0.17813938685453104,0.12049407822598993,0.11579170962846029
NSGA2,0.19829296953397224,0.15686158118769084,1.2641270605114403,71.71130900540018,0.11792782391798055,5.2498162660953206e-05,0.12199412073306458,0.00033148719194038014,0.011133958917266524,0.038759558618570375,0.06372253038390781,0.1026301670387457,5.2498162660953206e-05,0.018252041581549736,0.002296397241046449,5.2498162660953206e-05,0.10207426724966845,5.2498162660953206e-05,0.0028830519933890205,5.2498162660953206e-05,5.2498162660953206e-05,0.00036299721117449504,0.0022715767794973312,8.256867702056503e-05,0.00012195353921933096,0.1632926532187366,0.1262524428984539,0.12529541383280246
NSGA2,0.23837119894943348,0.1653110928792378,1.441955254167772,58.90961838668953,0.17725307658618353,0.03288437576669094,0.016085386575743196,0.0,0.0,0.10297099696489673,0.06312415619494462,0.09181202836594157,0.0,0.0,0.0005716891626017823,0.0,0.09137681129438545,0.024117049735617593,0.0,0.0,0.0010545597534184783,0.08439415915944223,0.0,0.0,0.0,0.17361950307253152,0.12508037136608924,0.015655836001513258
NSGA2,0.25549821732578204,0.1753501502641867,1.457074413342916,63.733694803954606,0.169532523319868,0.0,0.17534028028449097,0.0,0.0,0.08032401602889902,0.0,0.0819533379308483,0.0,0.0,0.0,0.0,0.0902475146709206,0.0,0.0,0.0,0.0,0.09634320642102515,0.0,0.0,0.0,0.19257300489969012,0.11368611644425783,0.0
NSGA2,0.1899741768615162,0.1609973852701166,1.1799829950205911,75.18681115540133,0.07932898333457715,0.0,0.15536556167572016,0.03505024179465266,0.0,0.0733457367266608,0.07566207180621841,0.1005477426381891,0.0,0.0025691103754442455,0.0,0.0,0.026673515960978826,0.018744212763680376,0.006277569017369746,0.0,0.0,0.0,0.0,0.0015706620442763341,0.0,0.18802341069541137,0.12207726537043485,0.11476391579638608
