,g,g,g,g,g,retorno,retorno,retorno,retorno,retorno,risco,risco,risco,risco,risco,sharpe,sharpe,sharpe,sharpe,sharpe,gap_relativo,gap_relativo,gap_relativo,gap_relativo,gap_relativo
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
metodo,,,,,,,,,,,,,,,,,,,,,,,,,
1/N,-0.552260033830454,,-0.552260033830454,-0.552260033830454,-0.552260033830454,0.0780796572095358,,0.0780796572095358,0.0780796572095358,0.0780796572095358,0.1810706105853963,,0.1810706105853963,0.1810706105853963,0.1810706105853963,0.4312111002282834,,0.4312111002282834,0.4312111002282834,0.4312111002282834,0.7346350671807437,,0.7346350671807437,0.7346350671807437,0.7346350671807437
DE,-2.076526767439833,0.001967856659312791,-2.077107335317128,-2.077911480128407,-2.0730587185849734,0.25507871934489873,0.0024748319234878225,0.2552164574081182,0.2516565296846439,0.2582551766388088,0.17026617745923436,0.0011758632603874944,0.1703016304621457,0.16872256924884568,0.17184457421001992,1.4980943604987864,0.004265942381530063,1.4986142922738912,1.4915404074571703,1.5028416103681117,0.002213898555930037,0.0009455693300391108,0.0019349314999819686,0.0015485341133343658,0.003880321065269596
Random Search,-1.9497395808744744,0.024985062214169983,-1.9428090259978832,-1.9804195171003298,-1.9229212645307223,0.25928630016233867,0.015300649212988585,0.25618564178571646,0.24193696745943694,0.283691425001459,0.18060426644233774,0.006229261182704189,0.18000054998416617,0.1732229498195037,0.1903989067752432,1.4347361302831871,0.035933051397246,1.4226198402458368,1.3966796415344067,1.489984526730204,0.06313605693103344,0.012005502751958361,0.06646623857838295,0.04839412610724214,0.07602245152584884
Ótimo exato (cvxpy),-2.081134187412041,,-2.081134187412041,-2.081134187412041,-2.081134187412041,0.25696714736114495,,0.25696714736114495,0.25696714736114495,0.25696714736114495,0.1709359942630627,,0.1709359942630627,0.1709359942630627,0.1709359942630627,1.5032945429017381,,1.5032945429017381,1.5032945429017381,1.5032945429017381,0.0,,0.0,0.0,0.0
